   n Elapsed time  TimeUTC HeightMSL GpsHeightMSL      P   Temp RH   Dewp   Dir Speed Ecomp Ncomp       Lat        Lon
                s hh:mm:ss         m            m    hPa     °C  %     °C     °   m/s   m/s   m/s         °          °
 813          812 11:27:27      4789         4789  567.3  -5.10 22 -23.53 297.8  15.7  13.9  -7.3 32.753142 -97.253154
 814          813 11:27:28      4795         4795  566.8  -5.15 22 -23.57 297.6  15.8  14.0  -7.3 32.753093 -97.253001
 815          814 11:27:29      4801         4801  566.3  -5.20 22 -23.57 297.3  15.8  14.1  -7.3 32.753048 -97.252870
 816          815 11:27:30      4808         4808  565.9  -5.24 22 -23.59 297.0  15.9  14.2  -7.2 32.752997 -97.252755
 817          816 11:27:31      4815         4815  565.3  -5.29 22 -23.64 296.7  15.9  14.2  -7.2 32.752936 -97.252644
 818          817 11:27:32      4823         4823  564.8  -5.34 22 -23.68 296.4  16.0  14.3  -7.1 32.752865 -97.252523
 819          818 11:27:33      4830         4830  564.3  -5.40 22 -23.71 296.2  16.0  14.4  -7.1 32.752794 -97.252382
 820          819 11:27:34      4835         4836  563.9  -5.45 22 -23.76 295.9  16.0  14.4  -7.0 32.752727 -97.252219
 821          820 11:27:35      4841         4841  563.5  -5.49 22 -23.77 295.7  16.0  14.5  -7.0 32.752668 -97.252043
 822          821 11:27:36      4846         4846  563.1  -5.54 23 -23.68 295.5  16.1  14.5  -6.9 32.752620 -97.251866
 823          822 11:27:37      4852         4852  562.7  -5.60 23 -23.48 295.3  16.1  14.5  -6.9 32.752584 -97.251697
 824          823 11:27:38      4858         4858  562.3  -5.67 24 -23.22 295.1  16.1  14.6  -6.8 32.752554 -97.251535
 825          824 11:27:39      4864         4863  561.9  -5.73 24 -23.06 294.8  16.1  14.7  -6.8 32.752519 -97.251368
 826          825 11:27:40      4870         4870  561.4  -5.79 24 -23.06 294.6  16.2  14.7  -6.7 32.752469 -97.251190
 827          826 11:27:41      4877         4877  560.9  -5.84 24 -23.07 294.4  16.2  14.7  -6.7 32.752397 -97.251005
 828          827 11:27:42      4886         4886  560.3  -5.91 25 -22.99 294.3  16.2  14.8  -6.7 32.752315 -97.250820
 829          828 11:27:43      4895         4896  559.6  -5.98 25 -22.93 294.1  16.2  14.8  -6.6 32.752240 -97.250649
 830          829 11:27:44      4904         4905  559.0  -6.03 25 -23.04 294.0  16.2  14.8  -6.6 32.752181 -97.250488
 831          830 11:27:45      4909         4911  558.6  -6.06 24 -23.21 293.9  16.2  14.8  -6.6 32.752138 -97.250325
 832          831 11:27:46      4914         4915  558.3  -6.10 25 -23.17 293.9  16.2  14.8  -6.6 32.752102 -97.250160
 833          832 11:27:47      4919         4919  557.9  -6.16 25 -23.04 293.9  16.2  14.8  -6.6 32.752065 -97.250002
 834          833 11:27:48      4924         4924  557.6  -6.22 25 -22.95 293.8  16.2  14.9  -6.6 32.752016 -97.249853
 835          834 11:27:49      4930         4930  557.1  -6.27 25 -22.91 293.8  16.2  14.8  -6.6 32.751946 -97.249713
 836          835 11:27:50      4936         4936  556.7  -6.32 26 -22.92 293.9  16.2  14.8  -6.6 32.751858 -97.249570
 837          836 11:27:51      4942         4942  556.3  -6.37 25 -23.14 293.9  16.2  14.8  -6.6 32.751761 -97.249410
 838          837 11:27:52      4947         4947  555.9  -6.41 24 -23.65 293.9  16.2  14.8  -6.6 32.751669 -97.249224
 839          838 11:27:53      4952         4952  555.5  -6.45 23 -24.09 294.0  16.2  14.8  -6.6 32.751596 -97.249028
 840          839 11:27:54      4957         4957  555.2  -6.49 23 -24.27 294.0  16.2  14.8  -6.6 32.751551 -97.248838
 841          840 11:27:55      4962         4962  554.8  -6.54 23 -24.30 294.1  16.2  14.8  -6.6 32.751522 -97.248663
 842          841 11:27:56      4968         4967  554.4  -6.58 23 -24.31 294.2  16.1  14.7  -6.6 32.751498 -97.248513
 843          842 11:27:57      4973         4973  554.0  -6.64 23 -24.31 294.4  16.1  14.7  -6.6 32.751465 -97.248388
 844          843 11:27:58      4980         4980  553.6  -6.69 23 -24.28 294.5  16.1  14.6  -6.7 32.751415 -97.248281
 845          844 11:27:59      4987         4987  553.1  -6.75 24 -24.12 294.6  16.0  14.6  -6.7 32.751342 -97.248175
 846          845 11:28:00      4994         4994  552.6  -6.80 25 -23.74 294.8  16.0  14.5  -6.7 32.751255 -97.248049
 847          846 11:28:01      5001         5001  552.1  -6.86 26 -23.17 295.0  16.0  14.5  -6.7 32.751164 -97.247892
 848          847 11:28:02      5007         5007  551.6  -6.93 27 -22.69 295.1  15.9  14.4  -6.8 32.751085 -97.247706
 849          848 11:28:03      5013         5013  551.2  -6.98 28 -22.53 295.3  15.9  14.4  -6.8 32.751030 -97.247512
 850          849 11:28:04      5020         5020  550.7  -7.02 28 -22.57 295.5  15.8  14.3  -6.8 32.750993 -97.247330
 851          850 11:28:05      5027         5028  550.2  -7.08 28 -22.66 295.7  15.8  14.2  -6.9 32.750962 -97.247170
 852          851 11:28:06      5034         5034  549.8  -7.12 28 -22.77 295.9  15.8  14.2  -6.9 32.750918 -97.247030
 853          852 11:28:07      5039         5039  549.4  -7.16 27 -22.97 296.0  15.7  14.1  -6.9 32.750851 -97.246898
 854          853 11:28:08      5042         5042  549.2  -7.20 27 -23.24 296.2  15.7  14.1  -6.9 32.750766 -97.246756
 855          854 11:28:09      5046         5045  548.9  -7.23 26 -23.48 296.4  15.7  14.0  -7.0 32.750672 -97.246595
 856          855 11:28:10      5052         5052  548.5  -7.26 26 -23.69 296.5  15.6  14.0  -7.0 32.750581 -97.246413
 857          856 11:28:11      5059         5059  548.0  -7.29 25 -23.82 296.6  15.6  13.9  -7.0 32.750511 -97.246228
 858          857 11:28:12      5065         5065  547.6  -7.33 25 -23.82 296.8  15.6  13.9  -7.0 32.750464 -97.246059
 859          858 11:28:13      5070         5070  547.2  -7.36 26 -23.75 296.9  15.6  13.9  -7.0 32.750430 -97.245916
 860          859 11:28:14      5076         5075  546.8  -7.39 26 -23.68 297.0  15.5  13.8  -7.1 32.750397 -97.245797
 861          860 11:28:15      5082         5081  546.4  -7.43 26 -23.65 297.1  15.5  13.8  -7.1 32.750356 -97.245684
 862          861 11:28:16      5088         5088  545.9  -7.47 26 -23.73 297.1  15.5  13.8  -7.1 32.750302 -97.245558
 863          862 11:28:17      5094         5095  545.5  -7.52 26 -23.88 297.2  15.5  13.8  -7.1 32.750236 -97.245411
 864          863 11:28:18      5100         5100  545.1  -7.58 26 -23.96 297.2  15.5  13.8  -7.1 32.750161 -97.245253
 865          864 11:28:19      5105         5105  544.8  -7.62 26 -23.95 297.2  15.5  13.8  -7.1 32.750079 -97.245100
 866          865 11:28:20      5109         5109  544.5  -7.65 26 -23.95 297.2  15.5  13.8  -7.1 32.749991 -97.244968
 867          866 11:28:21      5112         5112  544.2  -7.68 26 -23.94 297.2  15.5  13.8  -7.1 32.749903 -97.244855
 868          867 11:28:22      5115         5115  544.0  -7.70 26 -23.89 297.1  15.5  13.8  -7.1 32.749820 -97.244748
 869          868 11:28:23      5119         5118  543.8  -7.73 26 -23.87 297.0  15.5  13.8  -7.1 32.749744 -97.244631
 870          869 11:28:24      5122         5122  543.5  -7.76 26 -23.95 297.0  15.6  13.9  -7.1 32.749674 -97.244499
 871          870 11:28:25      5127         5127  543.2  -7.79 26 -24.05 296.9  15.6  13.9  -7.0 32.749608 -97.244351
 872          871 11:28:26      5134         5133  542.8  -7.81 26 -24.06 296.8  15.6  13.9  -7.0 32.749549 -97.244195
 873          872 11:28:27      5141         5141  542.2  -7.84 26 -23.92 296.7  15.6  13.9  -7.0 32.749498 -97.244042
 874          873 11:28:28      5149         5149  541.7  -7.89 27 -23.71 296.5  15.6  13.9  -7.0 32.749456 -97.243897
 875          874 11:28:29      5157         5157  541.1  -7.94 27 -23.55 296.4  15.6  13.9  -6.9 32.749421 -97.243747
 876          875 11:28:30      5163         5164  540.7  -8.00 28 -23.48 296.3  15.6  14.0  -6.9 32.749391 -97.243582
 877          876 11:28:31      5169         5170  540.3  -8.05 28 -23.40 296.2  15.6  14.0  -6.9 32.749358 -97.243404
 878          877 11:28:32      5175         5175  539.9  -8.09 28 -23.32 296.2  15.6  14.0  -6.9 32.749314 -97.243219
 879          878 11:28:33      5180         5180  539.5  -8.13 28 -23.32 296.1  15.5  14.0  -6.8 32.749251 -97.243033
 880          879 11:28:34      5186         5186  539.1  -8.17 28 -23.36 296.0  15.5  13.9  -6.8 32.749169 -97.242859
 881          880 11:28:35      5192         5192  538.7  -8.20 28 -23.43 295.9  15.5  13.9  -6.8 32.749077 -97.242706
 882          881 11:28:36      5197         5198  538.3  -8.22 28 -23.53 295.8  15.5  13.9  -6.7 32.748984 -97.242571
 883          882 11:28:37      5201         5202  538.0  -8.24 28 -23.61 295.8  15.4  13.9  -6.7 32.748896 -97.242445
 884          883 11:28:38      5206         5205  537.7  -8.27 28 -23.65 295.7  15.4  13.9  -6.7 32.748811 -97.242315
 885          884 11:28:39      5211         5210  537.4  -8.31 28 -23.63 295.7  15.4  13.9  -6.7 32.748724 -97.242169
 886          885 11:28:40      5216         5215  537.0  -8.35 28 -23.57 295.7  15.4  13.9  -6.7 32.748639 -97.242002
 887          886 11:28:41      5222         5222  536.6  -8.40 28 -23.52 295.7  15.4  13.9  -6.7 32.748564 -97.241814
 888          887 11:28:42      5229         5229  536.2  -8.46 29 -23.51 295.7  15.3  13.8  -6.6 32.748504 -97.241618
 889          888 11:28:43      5236         5235  535.7  -8.51 29 -23.50 295.7  15.3  13.8  -6.6 32.748464 -97.241430
 890          889 11:28:44      5243         5243  535.2  -8.57 29 -23.48 295.7  15.3  13.8  -6.6 32.748431 -97.241261
 891          890 11:28:45      5249         5250  534.7  -8.62 29 -23.48 295.7  15.2  13.7  -6.6 32.748399 -97.241120
 892          891 11:28:46      5256         5256  534.3  -8.68 29 -23.50 295.7  15.2  13.7  -6.6 32.748363 -97.241003
 893          892 11:28:47      5262         5262  533.9  -8.72 29 -23.54 295.8  15.2  13.7  -6.6 32.748317 -97.240904
 894          893 11:28:48      5268         5268  533.4  -8.77 29 -23.61 295.9  15.1  13.6  -6.6 32.748256 -97.240814
 895          894 11:28:49      5276         5276  532.9  -8.82 29 -23.71 296.0  15.1  13.6  -6.6 32.748190 -97.240710
 896          895 11:28:50      5284         5284  532.3  -8.88 29 -23.76 296.1  15.1  13.6  -6.7 32.748124 -97.240579
 897          896 11:28:51      5290         5292  531.9  -8.95 29 -23.77 296.3  15.1  13.5  -6.7 32.748062 -97.240417
 898          897 11:28:52      5296         5298  531.5  -9.02 29 -23.75 296.4  15.1  13.5  -6.7 32.748002 -97.240235
 899          898 11:28:53      5303         5303  531.0  -9.08 30 -23.70 296.5  15.1  13.5  -6.7 32.747943 -97.240045
 900          899 11:28:54      5309         5309  530.6  -9.14 30 -23.60 296.6  15.1  13.5  -6.8 32.747885 -97.239860
 901          900 11:28:55      5315         5315  530.2  -9.21 30 -23.48 296.8  15.1  13.5  -6.8 32.747825 -97.239693
 902          901 11:28:56      5321         5321  529.8  -9.28 31 -23.37 297.0  15.1  13.5  -6.9 32.747753 -97.239551
 903          902 11:28:57      5326         5327  529.4  -9.33 31 -23.30 297.2  15.2  13.5  -6.9 32.747670 -97.239431
 904          903 11:28:58      5330         5331  529.2  -9.38 32 -23.23 297.3  15.2  13.5  -7.0 32.747587 -97.239321
 905          904 11:28:59      5334         5333  528.9  -9.42 32 -23.13 297.5  15.3  13.5  -7.1 32.747515 -97.239211
 906          905 11:29:00      5338         5337  528.6  -9.48 32 -23.00 297.7  15.3  13.6  -7.1 32.747461 -97.239102
 907          906 11:29:01      5345         5344  528.1  -9.56 33 -22.87 297.9  15.4  13.6  -7.2 32.747429 -97.239001
 908          907 11:29:02      5354         5354  527.5  -9.64 33 -22.82 298.0  15.5  13.7  -7.3 32.747412 -97.238905
 909          908 11:29:03      5363         5364  526.9  -9.72 33 -22.89 298.2  15.5  13.7  -7.3 32.747388 -97.238774
 910          909 11:29:04      5372         5372  526.3  -9.77 33 -23.07 298.3  15.6  13.8  -7.4 32.747321 -97.238569
 911          910 11:29:05      5378         5379  525.9  -9.82 33 -23.23 298.4  15.7  13.8  -7.5 32.747235 -97.238346
 912          911 11:29:06      5383         5383  525.6  -9.86 32 -23.33 298.5  15.8  13.9  -7.5 32.747141 -97.238144
 913          912 11:29:07      5386         5386  525.3  -9.89 32 -23.40 298.5  15.9  13.9  -7.6 32.747042 -97.237965
 914          913 11:29:08      5389         5389  525.1  -9.92 32 -23.43 298.6  16.0  14.0  -7.6 32.746940 -97.237805
 915          914 11:29:09      5392         5392  524.9  -9.96 32 -23.42 298.6  16.0  14.1  -7.7 32.746846 -97.237662
 916          915 11:29:10      5396         5396  524.7 -10.01 33 -23.36 298.5  16.1  14.1  -7.7 32.746768 -97.237520
 917          916 11:29:11      5401         5401  524.3 -10.06 33 -23.25 298.5  16.2  14.2  -7.7 32.746711 -97.237383
 918          917 11:29:12      5408         5408  523.8 -10.11 34 -23.10 298.4  16.2  14.3  -7.7 32.746664 -97.237246
 919          918 11:29:13      5415         5416  523.3 -10.17 35 -22.86 298.2  16.3  14.4  -7.7 32.746611 -97.237110
 920          919 11:29:14      5422         5423  522.9 -10.23 36 -22.61 298.1  16.3  14.4  -7.7 32.746540 -97.236973
 921          920 11:29:15      5428         5428  522.5 -10.29 36 -22.42 297.9  16.4  14.5  -7.7 32.746448 -97.236826
 922          921 11:29:16      5431         5431  522.3 -10.34 37 -22.26 297.7  16.4  14.5  -7.6 32.746343 -97.236661
 923          922 11:29:17      5434         5433  522.1 -10.38 38 -22.15 297.5  16.4  14.6  -7.6 32.746241 -97.236478
 924          923 11:29:18      5439         5438  521.8 -10.42 38 -22.05 297.2  16.5  14.6  -7.5 32.746153 -97.236291
 925          924 11:29:19      5446         5445  521.3 -10.47 38 -21.98 296.9  16.5  14.7  -7.5 32.746084 -97.236114
 926          925 11:29:20      5453         5453  520.8 -10.53 39 -21.94 296.6  16.5  14.7  -7.4 32.746026 -97.235949
 927          926 11:29:21      5460         5460  520.3 -10.59 39 -21.96 296.2  16.5  14.8  -7.3 32.745975 -97.235803
 928          927 11:29:22      5465         5466  520.0 -10.64 39 -21.99 295.9  16.5  14.8  -7.2 32.745925 -97.235679
 929          928 11:29:23      5470         5470  519.6 -10.67 39 -22.00 295.5  16.5  14.9  -7.1 32.745870 -97.235570
 930          929 11:29:24      5475         5474  519.3 -10.71 39 -21.97 295.2  16.5  14.9  -7.0 32.745805 -97.235463
 931          930 11:29:25      5481         5480  518.9 -10.75 39 -21.97 294.9  16.4  14.9  -6.9 32.745732 -97.235344
 932          931 11:29:26      5488         5488  518.4 -10.77 39 -21.99 294.7  16.4  14.9  -6.9 32.745657 -97.235199
 933          932 11:29:27      5495         5495  518.0 -10.81 39 -22.04 294.4  16.4  14.9  -6.8 32.745583 -97.235030
 934          933 11:29:28      5500         5501  517.6 -10.84 39 -22.10 294.1  16.4  14.9  -6.7 32.745510 -97.234841
 935          934 11:29:29      5505         5505  517.3 -10.88 39 -22.15 293.8  16.3  15.0  -6.6 32.745440 -97.234638
 936          935 11:29:30      5509         5509  517.0 -10.89 39 -22.18 293.5  16.3  15.0  -6.5 32.745375 -97.234429
 937          936 11:29:31      5514         5513  516.7 -10.90 39 -22.21 293.2  16.3  15.0  -6.4 32.745317 -97.234224
 938          937 11:29:32      5519         5519  516.4 -10.91 39 -22.27 293.0  16.2  15.0  -6.3 32.745270 -97.234033
 939          938 11:29:33      5524         5524  516.0 -10.93 38 -22.38 292.8  16.2  14.9  -6.3 32.745235 -97.233862
 940          939 11:29:34      5529         5529  515.7 -10.96 38 -22.50 292.7  16.2  14.9  -6.2 32.745209 -97.233711
 941          940 11:29:35      5534         5534  515.3 -10.97 38 -22.62 292.5  16.1  14.9  -6.2 32.745184 -97.233572
 942          941 11:29:36      5540         5540  514.9 -10.99 37 -22.78 292.5  16.1  14.9  -6.2 32.745147 -97.233430
 943          942 11:29:37      5548         5548  514.4 -10.99 37 -22.98 292.5  16.1  14.8  -6.1 32.745095 -97.233276
 944          943 11:29:38      5557         5557  513.8 -11.02 36 -23.13 292.5  16.0  14.8  -6.1 32.745031 -97.233109
 945          944 11:29:39      5566         5566  513.2 -11.07 36 -23.18 292.5  16.0  14.8  -6.1 32.744965 -97.232934
 946          945 11:29:40      5576         5576  512.5 -11.13 36 -23.25 292.6  16.0  14.7  -6.1 32.744909 -97.232760
 947          946 11:29:41      5585         5585  511.9 -11.19 36 -23.36 292.7  15.9  14.7  -6.2 32.744865 -97.232593
 948          947 11:29:42      5593         5593  511.4 -11.25 36 -23.54 292.9  15.9  14.7  -6.2 32.744833 -97.232435
 949          948 11:29:43      5600         5600  510.9 -11.27 35 -23.78 293.1  15.9  14.6  -6.2 32.744811 -97.232285
 950          949 11:29:44      5606         5606  510.5 -11.29 34 -24.04 293.3  15.9  14.6  -6.3 32.744794 -97.232146
 951          950 11:29:45      5613         5613  510.1 -11.32 34 -24.19 293.5  15.9  14.6  -6.3 32.744769 -97.232020
 952          951 11:29:46      5619         5619  509.7 -11.37 34 -24.21 293.7  15.9  14.6  -6.4 32.744725 -97.231901
 953          952 11:29:47      5625         5625  509.2 -11.41 34 -24.14 293.9  15.9  14.5  -6.5 32.744659 -97.231777
 954          953 11:29:48      5632         5632  508.8 -11.47 34 -24.13 294.1  15.9  14.5  -6.5 32.744576 -97.231636
 955          954 11:29:49      5639         5639  508.3 -11.52 34 -24.28 294.3  16.0  14.5  -6.6 32.744488 -97.231474
 956          955 11:29:50      5645         5645  507.9 -11.56 33 -24.67 294.5  16.0  14.6  -6.6 32.744404 -97.231303
 957          956 11:29:51      5651         5651  507.6 -11.59 32 -25.19 294.6  16.1  14.6  -6.7 32.744324 -97.231139
 958          957 11:29:52      5656         5656  507.2 -11.61 30 -25.58 294.7  16.1  14.6  -6.7 32.744242 -97.230992
 959          958 11:29:53      5662         5662  506.8 -11.66 30 -25.77 294.8  16.2  14.7  -6.8 32.744159 -97.230856
 960          959 11:29:54      5668         5668  506.4 -11.70 30 -25.88 294.8  16.2  14.7  -6.8 32.744075 -97.230718
 961          960 11:29:55      5674         5674  506.0 -11.73 30 -26.04 294.8  16.3  14.8  -6.8 32.743991 -97.230563
 962          961 11:29:56      5681         5681  505.6 -11.76 29 -26.26 294.8  16.3  14.8  -6.8 32.743911 -97.230391
 963          962 11:29:57      5687         5687  505.2 -11.79 29 -26.47 294.7  16.4  14.9  -6.9 32.743840 -97.230203
 964          963 11:29:58      5694         5694  504.7 -11.83 28 -26.68 294.6  16.5  15.0  -6.9 32.743783 -97.230012
 965          964 11:29:59      5701         5701  504.3 -11.87 28 -26.89 294.4  16.6  15.1  -6.8 32.743736 -97.229837
 966          965 11:30:00      5707         5707  503.8 -11.91 27 -27.10 294.2  16.6  15.2  -6.8 32.743694 -97.229689
 967          966 11:30:01      5713         5713  503.5 -11.93 27 -27.29 294.0  16.7  15.3  -6.8 32.743648 -97.229567
 968          967 11:30:02      5718         5718  503.1 -11.95 27 -27.35 293.8  16.8  15.4  -6.8 32.743589 -97.229459
 969          968 11:30:03      5722         5722  502.8 -11.97 27 -27.32 293.5  16.9  15.5  -6.7 32.743517 -97.229349
 970          969 11:30:04      5727         5727  502.5 -12.00 27 -27.25 293.2  17.0  15.6  -6.7 32.743434 -97.229223
 971          970 11:30:05      5732         5732  502.2 -12.05 27 -27.16 292.9  17.0  15.7  -6.6 32.743349 -97.229077
 972          971 11:30:06      5737         5737  501.9 -12.10 28 -27.08 292.6  17.1  15.8  -6.6 32.743270 -97.228909
 973          972 11:30:07      5743         5743  501.4 -12.12 28 -27.09 292.2  17.1  15.9  -6.5 32.743205 -97.228721
 974          973 11:30:08      5752         5751  500.9 -12.16 28 -27.16 291.9  17.2  15.9  -6.4 32.743151 -97.228521
 975          974 11:30:09      5761         5761  500.3 -12.23 28 -27.21 291.5  17.2  16.0  -6.3 32.743109 -97.228318
 976          975 11:30:10      5772         5773  499.6 -12.30 28 -27.25 291.2  17.2  16.0  -6.2 32.743071 -97.228120
 977          976 11:30:11      5780         5782  499.1 -12.37 28 -27.31 290.9  17.2  16.1  -6.2 32.743037 -97.227930
 978          977 11:30:12      5784         5786  498.8 -12.42 28 -27.37 290.7  17.2  16.1  -6.1 32.743010 -97.227744
 979          978 11:30:13      5789         5788  498.5 -12.47 28 -27.39 290.6  17.2  16.1  -6.0 32.742987 -97.227554
 980          979 11:30:14      5794         5792  498.2 -12.51 28 -27.37 290.4  17.2  16.1  -6.0 32.742959 -97.227352
 981          980 11:30:15      5799         5798  497.8 -12.56 28 -27.35 290.2  17.2  16.1  -5.9 32.742922 -97.227141
 982          981 11:30:16      5805         5805  497.4 -12.62 28 -27.36 289.9  17.1  16.1  -5.8 32.742877 -97.226925
 983          982 11:30:17      5812         5813  496.9 -12.67 28 -27.39 289.7  17.1  16.1  -5.8 32.742825 -97.226709
 984          983 11:30:18      5820         5820  496.5 -12.70 28 -27.40 289.4  17.0  16.1  -5.7 32.742766 -97.226494
 985          984 11:30:19      5826         5826  496.0 -12.74 28 -27.38 289.2  17.0  16.0  -5.6 32.742699 -97.226285
 986          985 11:30:20      5833         5833  495.6 -12.78 28 -27.36 288.9  16.9  16.0  -5.5 32.742630 -97.226093
 987          986 11:30:21      5839         5839  495.2 -12.81 28 -27.43 288.6  16.8  15.9  -5.4 32.742566 -97.225930
 988          987 11:30:22      5844         5844  494.9 -12.84 28 -27.56 288.4  16.7  15.9  -5.3 32.742511 -97.225794
 989          988 11:30:23      5848         5848  494.6 -12.87 28 -27.67 288.2  16.6  15.8  -5.2 32.742467 -97.225676
 990          989 11:30:24      5853         5852  494.3 -12.91 28 -27.76 287.9  16.5  15.7  -5.1 32.742425 -97.225554
 991          990 11:30:25      5859         5858  493.9 -12.96 28 -27.88 287.7  16.4  15.6  -5.0 32.742378 -97.225412
 992          991 11:30:26      5866         5866  493.4 -13.01 27 -28.04 287.6  16.3  15.6  -4.9 32.742319 -97.225241
 993          992 11:30:27      5874         5874  493.0 -13.07 27 -28.20 287.4  16.3  15.5  -4.9 32.742259 -97.225054
 994          993 11:30:28      5881         5882  492.5 -13.12 27 -28.31 287.2  16.2  15.5  -4.8 32.742208 -97.224869
 995          994 11:30:29      5887         5888  492.1 -13.17 27 -28.41 287.0  16.1  15.4  -4.7 32.742176 -97.224698
 996          995 11:30:30      5892         5893  491.7 -13.21 27 -28.49 286.8  16.0  15.3  -4.6 32.742159 -97.224547
 997          996 11:30:31      5897         5897  491.5 -13.23 27 -28.52 286.5  15.9  15.2  -4.5 32.742148 -97.224416
 998          997 11:30:32      5902         5902  491.1 -13.27 27 -28.53 286.2  15.8  15.2  -4.4 32.742132 -97.224295
 999          998 11:30:33      5908         5908  490.7 -13.31 27 -28.55 286.0  15.7  15.1  -4.3 32.742103 -97.224165
1000          999 11:30:34      5915         5914  490.3 -13.37 27 -28.60 285.7  15.6  15.1  -4.2 32.742055 -97.224019
1001         1000 11:30:35      5922         5922  489.9 -13.44 27 -28.67 285.3  15.6  15.0  -4.1 32.741992 -97.223859
1002         1001 11:30:36      5929         5929  489.4 -13.49 27 -28.74 285.0  15.5  15.0  -4.0 32.741919 -97.223688
1003         1002 11:30:37      5935         5936  489.0 -13.53 27 -28.78 284.7  15.5  15.0  -3.9 32.741842 -97.223507
1004         1003 11:30:38      5940         5940  488.7 -13.58 27 -28.81 284.3  15.4  14.9  -3.8 32.741770 -97.223319
1005         1004 11:30:39      5945         5944  488.4 -13.64 27 -28.84 284.1  15.4  14.9  -3.7 32.741714 -97.223126
1006         1005 11:30:40      5949         5949  488.1 -13.69 27 -28.89 283.8  15.4  14.9  -3.7 32.741681 -97.222934
1007         1006 11:30:41      5954         5953  487.8 -13.75 27 -28.94 283.6  15.3  14.9  -3.6 32.741666 -97.222750
1008         1007 11:30:42      5959         5959  487.5 -13.79 27 -28.96 283.3  15.3  14.9  -3.5 32.741665 -97.222583
1009         1008 11:30:43      5965         5965  487.1 -13.85 27 -28.96 283.0  15.3  14.9  -3.4 32.741668 -97.222437
1010         1009 11:30:44      5972         5972  486.6 -13.91 27 -28.96 282.7  15.3  14.9  -3.4 32.741667 -97.222309
1011         1010 11:30:45      5979         5979  486.2 -13.97 27 -29.03 282.4  15.3  14.9  -3.3 32.741653 -97.222192
1012         1011 11:30:46      5986         5986  485.7 -14.03 27 -29.09 282.1  15.3  15.0  -3.2 32.741628 -97.222079
1013         1012 11:30:47      5992         5992  485.3 -14.10 27 -29.12 281.9  15.3  15.0  -3.1 32.741595 -97.221956
1014         1013 11:30:48      5998         5998  484.9 -14.16 27 -29.16 281.6  15.3  15.0  -3.1 32.741560 -97.221806
1015         1014 11:30:49      6004         6004  484.6 -14.21 27 -29.22 281.4  15.4  15.1  -3.1 32.741523 -97.221622
1016         1015 11:30:50      6011         6011  484.1 -14.26 27 -29.23 281.3  15.4  15.1  -3.0 32.741485 -97.221412
1017         1016 11:30:51      6018         6018  483.7 -14.33 27 -29.22 281.2  15.4  15.1  -3.0 32.741449 -97.221198
1018         1017 11:30:52      6025         6026  483.2 -14.41 27 -29.23 281.1  15.5  15.2  -3.0 32.741420 -97.220998
1019         1018 11:30:53      6032         6032  482.8 -14.48 27 -29.31 281.1  15.5  15.2  -3.0 32.741403 -97.220819
1020         1019 11:30:54      6037         6038  482.5 -14.54 27 -29.39 281.1  15.6  15.3  -3.0 32.741402 -97.220659
1021         1020 11:30:55      6042         6041  482.2 -14.58 27 -29.41 281.2  15.7  15.4  -3.0 32.741413 -97.220512
1022         1021 11:30:56      6047         6046  481.8 -14.63 27 -29.40 281.3  15.7  15.4  -3.1 32.741421 -97.220368
1023         1022 11:30:57      6054         6053  481.4 -14.70 28 -29.41 281.4  15.8  15.5  -3.1 32.741415 -97.220222
1024         1023 11:30:58      6061         6061  480.9 -14.78 28 -29.46 281.5  15.9  15.6  -3.2 32.741389 -97.220074
1025         1024 11:30:59      6069         6069  480.5 -14.85 28 -29.54 281.7  16.0  15.6  -3.2 32.741342 -97.219919
1026         1025 11:31:00      6075         6076  480.0 -14.91 28 -29.61 281.8  16.0  15.7  -3.3 32.741280 -97.219756
1027         1026 11:31:01      6082         6082  479.6 -14.97 28 -29.66 281.9  16.1  15.8  -3.3 32.741216 -97.219583
1028         1027 11:31:02      6089         6089  479.2 -15.02 27 -29.74 282.0  16.2  15.8  -3.4 32.741166 -97.219401
1029         1028 11:31:03      6096         6096  478.7 -15.07 27 -29.90 282.2  16.2  15.9  -3.4 32.741138 -97.219220
1030         1029 11:31:04      6102         6102  478.3 -15.11 27 -30.08 282.4  16.3  15.9  -3.5 32.741137 -97.219053
1031         1030 11:31:05      6108         6108  478.0 -15.14 26 -30.27 282.6  16.4  16.0  -3.6 32.741148 -97.218902
1032         1031 11:31:06      6113         6113  477.6 -15.17 26 -30.54 282.8  16.5  16.1  -3.6 32.741157 -97.218766
1033         1032 11:31:07      6119         6119  477.3 -15.18 25 -30.99 282.9  16.6  16.2  -3.7 32.741150 -97.218639
1034         1033 11:31:08      6124         6124  477.0 -15.15 23 -31.70 283.1  16.7  16.3  -3.8 32.741120 -97.218512
1035         1034 11:31:09      6128         6128  476.7 -15.09 21 -32.66 283.3  16.8  16.4  -3.9 32.741069 -97.218370
1036         1035 11:31:10      6133         6133  476.4 -15.00 19 -33.79 283.5  16.9  16.5  -3.9 32.741007 -97.218200
1037         1036 11:31:11      6138         6138  476.1 -14.92 17 -34.83 283.6  17.0  16.6  -4.0 32.740940 -97.218007
1038         1037 11:31:12      6143         6143  475.8 -14.87 15 -35.57 283.8  17.1  16.6  -4.1 32.740872 -97.217799
1039         1038 11:31:13      6148         6148  475.4 -14.87 15 -36.06 283.9  17.3  16.7  -4.2 32.740809 -97.217584
